Lregnr;Vdrnr;Vassdrag;Vassdrag2;Fylke;Kommune;Aar;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Laks_ant;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_vekt;PrHuSmall;PrHuMellom;PrHuStor;ExpSmallMin;ExpSmallMed;ExpSmallMax;ExpMellomMin;ExpMellomMed;ExpMellomMax;ExpStorMin;ExpStorMed;ExpStorMax;GBMkghunner;GBMmin;GBMmax;StamAntSmaHo;StamAntMelHo;StamAntStorHo;Nsport;ProsOpp;OppdrMaalt;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg;Gjen_ant;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_vekt;PrHuSmall_Gjenut;PrHuMellom_Gjenut;PrHuStor_Gjenut;FangstAndSmallMin;FangstAndSmallMed;FangstAndSmallMax;FangstAndMellomMin;FangstAndMellomMed;FangstAndMellomMax;FangstAndStorMin;FangstAndStorMed;FangstAndStorMax;Obs_laks_ant_u3kg;Obs_laks_ant_o3u7kg;Obs_laks_ant_o7kg;Obs_laks_ant;Probs_small_med;Probs_small_min;Probs_small_max;Probs_mellom_med;Probs_mellom_min;Probs_mellom_max;Probs_stor_med;Probs_stor_min;Probs_stor_max;Simulering;InklNormal
200234;234.Z;Iesjohka;x;Finnmark;Tana;2006;851;250;157;1258;1690;1137;1672;3418.271076;0.09;0.69;0.64;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.19;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2007;114;149;149;411;204;775;1464;1876.2;0.17;0.77;0.76;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.23;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2008;130;175;323;628;237;953;3132;3497.59044;0.18;0.5;0.73;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.1;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2009;200;40;69;309;347;209;683;994.8761255;0.1;0.66;0.69;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2010;146;94;87;328;269;416;869;1028.258523;0.1;0.66;0.69;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2011;198;88;125;411;393;465;1215;1683.234878;0.02;0.61;0.66;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2012;277;169;109;555;569;708;1209;2013;0.12;0.65;0.64;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2013;143;122;141;406;264;644;1391;1915.194317;0.1;0.66;0.69;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2014;181;168;179;527;400;721;1711;2093;0.1;0.66;0.69;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2015;81;113;133;327;162;592;1309;1333;0.1;0.66;0.69;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2016;68;50;165;284;121;290;1559;1417;0.1;0.66;0.69;0.2;0.25;0.3;0.35;0.45;0.55;0.35;0.45;0.55;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2017;49;28;134;211;69;210;873;1152;0.1;0.66;0.69;0.25;0.35;0.45;0.2;0.3;0.5;0.1;0.2;0.35;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2018;175;50;55;280;314;227;445;986;0.1;0.66;0.69;0.1;0.15;0.2;0.1;0.15;0.25;0.1;0.2;0.35;6072;4278;7866;0;0;0;NA;0.07;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2019;17;44;45;106;33;214;435;682;0.1;0.66;0.69;0.05;0.1;0.15;0.15;0.2;0.25;0.2;0.25;0.3;6072;4278;7866;0;0;0;NA;0.05;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2020;26;20;134;180;49;112;1323;1484;0.1;0.66;0.69;0.07;0.08;0.09;0.07;0.08;0.09;0.56;0.59;0.62;6072;4278;7866;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2021;0;0;0;0;0;0;0;0;0.1;0.66;0.69;NA;NA;NA;NA;NA;NA;NA;NA;NA;6072;4278;7866;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2022;0;0;0;0;0;0;0;0;0.1;0.66;0.69;NA;NA;NA;NA;NA;NA;NA;NA;NA;6072;4278;7866;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;471;404;117;992;0.97;0.95;1;0.9;0.86;0.943925234;0.77;0.73;0.829787234;1;0
200234;234.Z;Iesjohka;x;Finnmark;Tana;2023;0;0;0;0;0;0;0;0;0.1;0.66;0.69;NA;NA;NA;NA;NA;NA;NA;NA;NA;6072;4278;7866;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0
